Date,Bill Number,Item Description,Time,Quantity,Rate,Tax,Discount,Total,Category
2023-10-24,B26128,Tea,19:08:46,3,7.0,1.68,0.0,22.68,Beverage
2023-10-24,B26129,Sandwich,19:06:00,1,8.0,0.64,0.0,8.64,Food
2023-10-24,B26130,Salad,06:27:59,2,4.5,0.72,0.45,9.27,Food
2023-10-24,B26131,Salad,13:35:38,1,3.5,0.28,0.0,3.78,Food
2023-10-24,B26132,Salad,22:33:33,3,3.0,0.72,0.45,9.27,Food
2023-10-24,B26133,Pastry,21:14:47,3,5.0,1.2,0.75,15.45,Food
2023-10-24,B26134,Coffee,17:10:23,2,3.0,0.48,0.0,6.48,Beverage
2023-10-24,B26135,Salad,12:37:17,1,5.0,0.4,0.5,4.9,Food
2023-10-24,B26136,Coffee,17:18:16,1,4.5,0.36,0.22,4.64,Beverage
2023-10-24,B26137,Pastry,22:17:32,2,4.5,0.72,0.0,9.72,Food
2023-10-24,B26138,Salad,14:05:41,1,2.5,0.2,0.0,2.7,Food
2023-10-24,B26139,Tea,12:56:59,2,4.5,0.72,0.9,8.82,Beverage
2023-10-24,B26140,Coffee,11:32:06,3,6.0,1.44,0.0,19.44,Beverage
2023-10-24,B26141,Tea,21:01:55,2,3.0,0.48,0.6,5.88,Beverage
2023-10-24,B26142,Pastry,06:18:23,1,4.5,0.36,0.22,4.64,Food
2023-10-24,B26143,Salad,00:54:54,2,7.0,1.12,1.4,13.72,Food
2023-10-24,B26144,Salad,21:31:40,2,2.5,0.4,0.0,5.4,Food
2023-10-24,B26145,Salad,05:57:02,2,4.5,0.72,0.9,8.82,Food
2023-10-24,B26146,Sandwich,08:59:25,3,3.0,0.72,0.9,8.82,Food
2023-10-24,B26147,Pastry,05:51:00,2,4.0,0.64,0.0,8.64,Food
2023-10-24,B26148,Tea,22:53:16,3,4.5,1.08,0.0,14.58,Beverage
2023-10-24,B26149,Sandwich,01:30:20,2,6.0,0.96,1.2,11.76,Food
2023-10-24,B26150,Salad,01:42:26,1,5.0,0.4,0.0,5.4,Food
2023-10-24,B26151,Pastry,07:12:48,2,6.0,0.96,0.0,12.96,Food
2023-10-24,B26152,Coffee,23:41:08,2,4.5,0.72,0.9,8.82,Beverage
2023-10-24,B26153,Pastry,03:22:33,3,5.0,1.2,1.5,14.7,Food
2023-10-24,B26154,Pastry,23:10:32,2,4.5,0.72,0.9,8.82,Food
2023-10-24,B26155,Tea,21:33:52,1,3.0,0.24,0.15,3.09,Beverage
2023-10-24,B26156,Salad,03:35:20,1,3.5,0.28,0.35,3.43,Food
2023-10-24,B26157,Pastry,22:21:24,3,2.5,0.6,0.38,7.72,Food
2023-10-24,B26158,Tea,14:28:56,2,7.0,1.12,0.7,14.42,Beverage
2023-10-24,B26159,Tea,19:32:46,2,5.0,0.8,0.5,10.3,Beverage
2023-10-24,B26160,Tea,19:12:20,1,4.5,0.36,0.0,4.86,Beverage
2023-10-24,B26161,Sandwich,08:43:41,2,6.0,0.96,1.2,11.76,Food
2023-10-24,B26162,Salad,09:59:57,2,3.5,0.56,0.7,6.86,Food
2023-10-24,B26163,Tea,06:03:44,2,8.0,1.28,0.8,16.48,Beverage
2023-10-24,B26164,Salad,20:08:25,2,4.0,0.64,0.4,8.24,Food
2023-10-24,B26165,Salad,20:23:01,2,4.5,0.72,0.9,8.82,Food
2023-10-24,B26166,Pastry,11:00:54,1,4.5,0.36,0.45,4.41,Food
2023-10-24,B26167,Tea,09:20:42,2,2.5,0.4,0.0,5.4,Beverage
2023-10-24,B26168,Sandwich,14:10:02,2,3.5,0.56,0.35,7.21,Food
2023-10-24,B26169,Salad,18:24:33,3,4.5,1.08,0.0,14.58,Food
2023-10-24,B26170,Salad,21:53:17,1,8.0,0.64,0.4,8.24,Food
2023-10-24,B26171,Sandwich,04:04:03,1,2.5,0.2,0.25,2.45,Food
2023-10-24,B26172,Sandwich,07:23:17,2,4.5,0.72,0.45,9.27,Food
2023-10-24,B26173,Sandwich,08:34:31,3,2.5,0.6,0.38,7.72,Food
2023-10-24,B26174,Pastry,14:11:00,2,5.0,0.8,0.0,10.8,Food
2023-10-25,B26175,Coffee,08:45:56,3,5.0,1.2,0.75,15.45,Beverage
2023-10-25,B26176,Sandwich,22:53:47,1,5.0,0.4,0.5,4.9,Food
2023-10-25,B26177,Sandwich,09:55:03,1,4.5,0.36,0.0,4.86,Food
2023-10-25,B26178,Tea,02:59:07,2,4.5,0.72,0.0,9.72,Beverage
2023-10-25,B26179,Tea,00:29:01,2,7.0,1.12,1.4,13.72,Beverage
2023-10-25,B26180,Coffee,23:53:27,1,4.0,0.32,0.4,3.92,Beverage
2023-10-25,B26181,Coffee,17:50:27,3,2.5,0.6,0.75,7.35,Beverage
2023-10-25,B26182,Tea,14:12:53,1,7.0,0.56,0.0,7.56,Beverage
2023-10-25,B26183,Pastry,13:54:43,3,3.0,0.72,0.9,8.82,Food
2023-10-25,B26184,Tea,02:16:02,3,7.0,1.68,0.0,22.68,Beverage
2023-10-25,B26185,Tea,03:16:42,2,3.0,0.48,0.3,6.18,Beverage
2023-10-25,B26186,Salad,04:34:05,3,8.0,1.92,0.0,25.92,Food
2023-10-25,B26187,Coffee,19:02:35,3,3.5,0.84,0.0,11.34,Beverage
2023-10-25,B26188,Salad,11:13:18,3,6.0,1.44,0.9,18.54,Food
2023-10-25,B26189,Tea,05:52:54,3,5.0,1.2,0.75,15.45,Beverage
2023-10-25,B26190,Coffee,01:58:45,2,4.5,0.72,0.45,9.27,Beverage
2023-10-25,B26191,Salad,17:07:08,2,3.0,0.48,0.3,6.18,Food
2023-10-25,B26192,Coffee,05:31:40,3,6.0,1.44,0.0,19.44,Beverage
2023-10-25,B26193,Tea,20:20:14,1,2.5,0.2,0.0,2.7,Beverage
2023-10-25,B26194,Pastry,23:31:52,1,5.0,0.4,0.5,4.9,Food
2023-10-25,B26195,Salad,07:36:46,1,3.0,0.24,0.3,2.94,Food
2023-10-25,B26196,Pastry,12:20:51,3,8.0,1.92,1.2,24.72,Food
2023-10-25,B26197,Pastry,02:54:31,1,5.0,0.4,0.25,5.15,Food
2023-10-25,B26198,Salad,03:15:50,2,2.5,0.4,0.5,4.9,Food
2023-10-25,B26199,Pastry,16:15:03,1,3.0,0.24,0.3,2.94,Food
2023-10-25,B26200,Tea,05:28:26,2,3.0,0.48,0.3,6.18,Beverage
2023-10-25,B26201,Sandwich,03:21:29,2,7.0,1.12,0.7,14.42,Food
2023-10-25,B26202,Sandwich,13:01:12,2,2.5,0.4,0.25,5.15,Food
2023-10-25,B26203,Pastry,15:58:13,1,4.5,0.36,0.45,4.41,Food
2023-10-25,B26204,Coffee,07:59:23,1,3.0,0.24,0.3,2.94,Beverage
2023-10-25,B26205,Sandwich,23:42:16,3,4.5,1.08,0.68,13.9,Food
2023-10-25,B26206,Sandwich,07:12:56,1,3.0,0.24,0.0,3.24,Food
2023-10-25,B26207,Salad,15:20:41,3,7.0,1.68,0.0,22.68,Food
2023-10-25,B26208,Coffee,17:22:02,1,2.5,0.2,0.0,2.7,Beverage
2023-10-25,B26209,Sandwich,08:16:52,3,3.0,0.72,0.0,9.72,Food
2023-10-25,B26210,Pastry,20:44:00,3,3.0,0.72,0.9,8.82,Food
2023-10-25,B26211,Coffee,08:55:46,1,8.0,0.64,0.4,8.24,Beverage
2023-10-25,B26212,Salad,05:23:21,3,3.5,0.84,0.52,10.82,Food
2023-10-25,B26213,Pastry,20:27:25,3,7.0,1.68,0.0,22.68,Food
2023-10-25,B26214,Tea,08:57:06,1,3.5,0.28,0.18,3.6,Beverage
2023-10-25,B26215,Tea,00:33:12,2,7.0,1.12,0.0,15.12,Beverage
2023-10-25,B26216,Pastry,01:01:57,3,4.0,0.96,1.2,11.76,Food
2023-10-25,B26217,Tea,01:18:02,1,2.5,0.2,0.25,2.45,Beverage
2023-10-25,B26218,Tea,22:38:17,3,4.5,1.08,0.68,13.9,Beverage
2023-10-25,B26219,Coffee,03:30:53,3,2.5,0.6,0.38,7.72,Beverage
2023-10-25,B26220,Sandwich,04:18:34,2,2.5,0.4,0.25,5.15,Food
2023-10-25,B26221,Coffee,12:41:05,2,4.5,0.72,0.0,9.72,Beverage
2023-10-25,B26222,Sandwich,16:49:00,1,2.5,0.2,0.12,2.58,Food
2023-10-25,B26223,Sandwich,07:55:37,3,6.0,1.44,0.9,18.54,Food
2023-10-25,B26224,Coffee,07:50:04,3,4.0,0.96,1.2,11.76,Beverage
2023-10-25,B26225,Coffee,03:38:14,3,5.0,1.2,0.75,15.45,Beverage
2023-10-25,B26226,Pastry,14:49:15,3,3.0,0.72,0.9,8.82,Food
2023-10-25,B26227,Salad,18:23:43,1,5.0,0.4,0.0,5.4,Food
2023-10-25,B26228,Pastry,17:51:39,2,4.5,0.72,0.0,9.72,Food
2023-10-25,B26229,Pastry,09:55:09,2,4.0,0.64,0.0,8.64,Food
2023-10-25,B26230,Sandwich,01:41:49,3,8.0,1.92,2.4,23.52,Food
2023-10-25,B26231,Salad,12:32:13,1,4.5,0.36,0.0,4.86,Food
2023-10-25,B26232,Coffee,13:07:17,2,6.0,0.96,1.2,11.76,Beverage
2023-10-25,B26233,Pastry,14:47:57,2,3.5,0.56,0.0,7.56,Food
2023-10-25,B26234,Coffee,04:57:14,2,3.0,0.48,0.0,6.48,Beverage
2023-10-25,B26235,Salad,13:47:55,1,3.0,0.24,0.0,3.24,Food
2023-10-25,B26236,Tea,14:32:01,3,4.0,0.96,0.6,12.36,Beverage
2023-10-25,B26237,Salad,05:48:03,1,3.0,0.24,0.3,2.94,Food
2023-10-25,B26238,Salad,11:15:52,3,7.0,1.68,0.0,22.68,Food
2023-10-25,B26239,Pastry,07:05:37,1,8.0,0.64,0.8,7.84,Food
2023-10-25,B26240,Sandwich,01:49:42,3,4.0,0.96,1.2,11.76,Food
2023-10-25,B26241,Coffee,00:06:37,2,5.0,0.8,0.5,10.3,Beverage
2023-10-25,B26242,Coffee,13:17:23,3,7.0,1.68,0.0,22.68,Beverage
2023-10-25,B26243,Tea,05:36:21,2,4.0,0.64,0.4,8.24,Beverage
2023-10-25,B26244,Pastry,01:04:05,2,5.0,0.8,1.0,9.8,Food
2023-10-25,B26245,Coffee,05:33:16,2,6.0,0.96,0.0,12.96,Beverage
2023-10-25,B26246,Tea,21:10:10,2,8.0,1.28,0.0,17.28,Beverage
2023-10-25,B26247,Coffee,08:43:02,3,5.0,1.2,1.5,14.7,Beverage
2023-10-26,B26248,Coffee,03:53:15,1,3.5,0.28,0.35,3.43,Beverage
2023-10-26,B26249,Sandwich,02:07:26,2,6.0,0.96,0.6,12.36,Food
2023-10-26,B26250,Sandwich,15:28:33,1,5.0,0.4,0.0,5.4,Food
2023-10-26,B26251,Sandwich,22:52:06,3,4.0,0.96,0.6,12.36,Food
2023-10-26,B26252,Tea,12:24:10,1,5.0,0.4,0.0,5.4,Beverage
2023-10-26,B26253,Coffee,01:19:11,1,3.0,0.24,0.0,3.24,Beverage
2023-10-26,B26254,Sandwich,11:39:00,3,4.0,0.96,0.6,12.36,Food
2023-10-26,B26255,Salad,11:29:02,2,8.0,1.28,0.8,16.48,Food
2023-10-26,B26256,Sandwich,14:25:50,2,8.0,1.28,1.6,15.68,Food
2023-10-26,B26257,Sandwich,19:39:56,3,4.5,1.08,0.68,13.9,Food
2023-10-26,B26258,Salad,06:43:43,1,6.0,0.48,0.6,5.88,Food
2023-10-26,B26259,Salad,02:33:04,1,3.5,0.28,0.35,3.43,Food
2023-10-26,B26260,Sandwich,14:20:37,3,2.5,0.6,0.0,8.1,Food
2023-10-26,B26261,Tea,06:22:49,3,3.0,0.72,0.45,9.27,Beverage
2023-10-26,B26262,Sandwich,10:43:59,2,6.0,0.96,1.2,11.76,Food
2023-10-26,B26263,Pastry,18:52:07,2,3.0,0.48,0.3,6.18,Food
2023-10-26,B26264,Pastry,14:22:06,2,7.0,1.12,1.4,13.72,Food
2023-10-26,B26265,Tea,11:33:28,1,3.5,0.28,0.35,3.43,Beverage
2023-10-26,B26266,Sandwich,05:12:37,1,8.0,0.64,0.8,7.84,Food
2023-10-26,B26267,Salad,17:49:17,3,7.0,1.68,0.0,22.68,Food
2023-10-26,B26268,Sandwich,14:25:50,3,4.5,1.08,1.35,13.23,Food
2023-10-26,B26269,Salad,05:18:53,2,4.5,0.72,0.0,9.72,Food
2023-10-26,B26270,Pastry,05:07:48,3,4.5,1.08,1.35,13.23,Food
2023-10-26,B26271,Coffee,05:36:25,3,2.5,0.6,0.38,7.72,Beverage
2023-10-26,B26272,Sandwich,23:22:41,3,6.0,1.44,1.8,17.64,Food
2023-10-26,B26273,Pastry,03:09:53,2,4.5,0.72,0.0,9.72,Food
2023-10-26,B26274,Sandwich,11:01:44,2,6.0,0.96,1.2,11.76,Food
2023-10-26,B26275,Pastry,02:45:11,1,3.5,0.28,0.35,3.43,Food
2023-10-26,B26276,Pastry,00:32:43,3,3.0,0.72,0.45,9.27,Food
2023-10-26,B26277,Coffee,19:30:22,2,5.0,0.8,0.5,10.3,Beverage
2023-10-26,B26278,Salad,12:03:26,2,8.0,1.28,0.0,17.28,Food
2023-10-26,B26279,Sandwich,18:41:21,3,5.0,1.2,1.5,14.7,Food
2023-10-26,B26280,Tea,17:03:35,2,4.0,0.64,0.0,8.64,Beverage
2023-10-26,B26281,Sandwich,06:31:40,2,4.5,0.72,0.45,9.27,Food
2023-10-26,B26282,Sandwich,19:49:41,1,2.5,0.2,0.12,2.58,Food
2023-10-26,B26283,Sandwich,04:50:17,1,4.0,0.32,0.2,4.12,Food
2023-10-26,B26284,Tea,06:39:45,2,4.0,0.64,0.0,8.64,Beverage
2023-10-26,B26285,Tea,04:24:47,3,2.5,0.6,0.38,7.72,Beverage
2023-10-26,B26286,Salad,13:50:05,2,3.0,0.48,0.6,5.88,Food
2023-10-26,B26287,Sandwich,20:14:56,2,8.0,1.28,0.8,16.48,Food
2023-10-26,B26288,Coffee,06:39:58,3,4.0,0.96,1.2,11.76,Beverage
2023-10-26,B26289,Salad,12:46:51,3,3.0,0.72,0.45,9.27,Food
2023-10-26,B26290,Sandwich,13:11:52,3,7.0,1.68,1.05,21.63,Food
2023-10-26,B26291,Sandwich,08:19:43,1,8.0,0.64,0.0,8.64,Food
2023-10-26,B26292,Sandwich,17:52:26,3,2.5,0.6,0.75,7.35,Food
2023-10-26,B26293,Coffee,12:44:11,2,8.0,1.28,0.0,17.28,Beverage
2023-10-26,B26294,Salad,08:22:06,3,3.0,0.72,0.9,8.82,Food
2023-10-26,B26295,Salad,16:21:35,3,4.0,0.96,1.2,11.76,Food
2023-10-26,B26296,Tea,01:03:54,3,4.0,0.96,0.6,12.36,Beverage
2023-10-26,B26297,Coffee,12:57:10,3,2.5,0.6,0.38,7.72,Beverage
2023-10-26,B26298,Salad,21:23:47,3,3.0,0.72,0.9,8.82,Food
2023-10-26,B26299,Salad,23:11:11,3,6.0,1.44,1.8,17.64,Food
2023-10-26,B26300,Sandwich,03:45:06,3,7.0,1.68,1.05,21.63,Food
2023-10-26,B26301,Salad,20:38:20,1,5.0,0.4,0.5,4.9,Food
2023-10-26,B26302,Coffee,16:15:27,2,5.0,0.8,0.5,10.3,Beverage
2023-10-26,B26303,Salad,22:12:49,2,5.0,0.8,0.0,10.8,Food
2023-10-26,B26304,Salad,07:29:51,3,4.5,1.08,1.35,13.23,Food
2023-10-26,B26305,Salad,09:02:11,3,6.0,1.44,0.9,18.54,Food
2023-10-26,B26306,Sandwich,19:40:02,3,6.0,1.44,0.0,19.44,Food
2023-10-26,B26307,Sandwich,05:46:06,2,3.5,0.56,0.0,7.56,Food
2023-10-26,B26308,Coffee,20:26:12,2,6.0,0.96,1.2,11.76,Beverage
2023-10-26,B26309,Pastry,19:03:59,1,2.5,0.2,0.25,2.45,Food
2023-10-26,B26310,Pastry,15:44:06,1,7.0,0.56,0.0,7.56,Food
2023-10-26,B26311,Salad,13:29:14,1,6.0,0.48,0.6,5.88,Food
2023-10-26,B26312,Sandwich,05:43:21,3,3.0,0.72,0.45,9.27,Food
2023-10-26,B26313,Coffee,03:35:25,2,6.0,0.96,0.0,12.96,Beverage
2023-10-26,B26314,Tea,21:56:24,1,7.0,0.56,0.35,7.21,Beverage
2023-10-26,B26315,Tea,01:56:58,3,3.5,0.84,0.52,10.82,Beverage
2023-10-26,B26316,Tea,10:39:18,1,6.0,0.48,0.6,5.88,Beverage
2023-10-26,B26317,Tea,08:32:56,3,2.5,0.6,0.75,7.35,Beverage
2023-10-26,B26318,Coffee,10:44:57,1,8.0,0.64,0.4,8.24,Beverage
2023-10-26,B26319,Pastry,00:04:35,1,5.0,0.4,0.5,4.9,Food
2023-10-26,B26320,Sandwich,05:56:46,2,8.0,1.28,0.0,17.28,Food
2023-10-26,B26321,Tea,07:02:48,1,6.0,0.48,0.6,5.88,Beverage
2023-10-26,B26322,Pastry,21:13:43,2,6.0,0.96,0.0,12.96,Food
2023-10-26,B26323,Pastry,16:16:11,3,4.5,1.08,1.35,13.23,Food
2023-10-26,B26324,Salad,14:11:08,2,3.0,0.48,0.6,5.88,Food
2023-10-26,B26325,Coffee,20:10:44,3,5.0,1.2,0.75,15.45,Beverage
2023-10-26,B26326,Salad,20:34:09,3,3.5,0.84,0.0,11.34,Food
2023-10-26,B26327,Sandwich,21:05:08,3,2.5,0.6,0.38,7.72,Food
2023-10-26,B26328,Tea,03:56:33,2,3.0,0.48,0.0,6.48,Beverage
2023-10-26,B26329,Pastry,18:42:06,1,7.0,0.56,0.0,7.56,Food
2023-10-26,B26330,Coffee,06:15:28,1,4.5,0.36,0.22,4.64,Beverage
2023-10-26,B26331,Sandwich,06:10:20,3,3.0,0.72,0.0,9.72,Food
2023-10-26,B26332,Salad,17:55:31,2,2.5,0.4,0.5,4.9,Food
2023-10-26,B26333,Salad,04:49:49,3,7.0,1.68,0.0,22.68,Food
2023-10-26,B26334,Coffee,20:34:58,2,8.0,1.28,1.6,15.68,Beverage
2023-10-26,B26335,Pastry,04:55:44,2,6.0,0.96,1.2,11.76,Food
2023-10-26,B26336,Pastry,17:40:27,2,2.5,0.4,0.25,5.15,Food
2023-10-26,B26337,Tea,11:14:51,1,6.0,0.48,0.0,6.48,Beverage
2023-10-26,B26338,Salad,12:08:23,2,2.5,0.4,0.25,5.15,Food
2023-10-26,B26339,Sandwich,09:59:39,3,4.5,1.08,0.0,14.58,Food
2023-10-26,B26340,Salad,04:35:13,3,2.5,0.6,0.0,8.1,Food
2023-10-26,B26341,Sandwich,23:12:58,1,4.0,0.32,0.2,4.12,Food
2023-10-27,B26342,Pastry,15:59:36,2,3.5,0.56,0.7,6.86,Food
2023-10-27,B26343,Salad,06:53:25,3,3.5,0.84,0.0,11.34,Food
2023-10-27,B26344,Tea,08:10:16,2,7.0,1.12,0.0,15.12,Beverage
2023-10-27,B26345,Sandwich,23:37:30,1,3.0,0.24,0.3,2.94,Food
2023-10-27,B26346,Pastry,04:26:05,3,6.0,1.44,0.9,18.54,Food
2023-10-27,B26347,Pastry,18:02:28,1,4.0,0.32,0.0,4.32,Food
2023-10-27,B26348,Coffee,17:19:13,1,2.5,0.2,0.0,2.7,Beverage
2023-10-27,B26349,Sandwich,00:04:53,1,6.0,0.48,0.0,6.48,Food
2023-10-27,B26350,Tea,08:03:58,1,4.0,0.32,0.4,3.92,Beverage
2023-10-27,B26351,Salad,18:46:44,1,4.0,0.32,0.0,4.32,Food
2023-10-27,B26352,Pastry,13:10:33,3,4.5,1.08,0.68,13.9,Food
2023-10-27,B26353,Tea,09:44:14,1,3.0,0.24,0.15,3.09,Beverage
2023-10-27,B26354,Sandwich,23:21:20,2,4.0,0.64,0.8,7.84,Food
2023-10-27,B26355,Tea,20:16:23,3,4.5,1.08,1.35,13.23,Beverage
2023-10-27,B26356,Salad,21:51:19,1,3.0,0.24,0.0,3.24,Food
2023-10-27,B26357,Pastry,08:40:20,3,5.0,1.2,0.75,15.45,Food
2023-10-27,B26358,Salad,02:52:05,1,2.5,0.2,0.0,2.7,Food
2023-10-27,B26359,Tea,06:56:57,1,3.0,0.24,0.15,3.09,Beverage
2023-10-27,B26360,Sandwich,11:09:38,1,4.5,0.36,0.22,4.64,Food
2023-10-27,B26361,Pastry,23:51:47,3,3.0,0.72,0.0,9.72,Food
2023-10-27,B26362,Sandwich,00:05:04,1,3.0,0.24,0.0,3.24,Food
2023-10-27,B26363,Tea,18:19:20,2,7.0,1.12,0.0,15.12,Beverage
2023-10-27,B26364,Coffee,19:58:12,2,2.5,0.4,0.5,4.9,Beverage
2023-10-27,B26365,Salad,18:39:58,1,7.0,0.56,0.35,7.21,Food
2023-10-27,B26366,Salad,09:15:45,1,4.5,0.36,0.45,4.41,Food
2023-10-27,B26367,Coffee,16:54:24,1,2.5,0.2,0.0,2.7,Beverage
2023-10-27,B26368,Sandwich,20:36:34,1,6.0,0.48,0.3,6.18,Food
2023-10-27,B26369,Tea,15:31:53,1,6.0,0.48,0.3,6.18,Beverage
2023-10-27,B26370,Sandwich,02:25:55,3,4.0,0.96,1.2,11.76,Food
2023-10-27,B26371,Salad,15:32:15,1,3.5,0.28,0.18,3.6,Food
2023-10-27,B26372,Pastry,07:49:12,2,5.0,0.8,0.5,10.3,Food
2023-10-27,B26373,Pastry,11:07:52,3,6.0,1.44,1.8,17.64,Food
2023-10-27,B26374,Tea,04:26:10,3,7.0,1.68,1.05,21.63,Beverage
2023-10-27,B26375,Tea,19:41:38,2,6.0,0.96,0.6,12.36,Beverage
2023-10-27,B26376,Pastry,11:42:47,1,6.0,0.48,0.3,6.18,Food
2023-10-27,B26377,Coffee,09:57:09,3,8.0,1.92,0.0,25.92,Beverage
2023-10-27,B26378,Salad,20:48:09,2,3.5,0.56,0.35,7.21,Food
2023-10-27,B26379,Salad,01:29:33,2,7.0,1.12,1.4,13.72,Food
2023-10-27,B26380,Coffee,06:59:01,2,4.5,0.72,0.45,9.27,Beverage
2023-10-27,B26381,Coffee,14:34:43,2,3.5,0.56,0.0,7.56,Beverage
2023-10-27,B26382,Coffee,22:06:20,2,3.5,0.56,0.7,6.86,Beverage
2023-10-27,B26383,Sandwich,01:44:48,1,4.5,0.36,0.45,4.41,Food
2023-10-27,B26384,Tea,16:06:58,1,3.0,0.24,0.15,3.09,Beverage
2023-10-27,B26385,Tea,16:14:40,3,4.0,0.96,0.6,12.36,Beverage
2023-10-27,B26386,Coffee,09:54:35,1,3.5,0.28,0.35,3.43,Beverage
2023-10-27,B26387,Coffee,11:23:36,3,3.5,0.84,0.0,11.34,Beverage
2023-10-27,B26388,Pastry,14:12:36,3,3.5,0.84,0.0,11.34,Food
2023-10-27,B26389,Pastry,10:26:05,2,5.0,0.8,0.0,10.8,Food
2023-10-27,B26390,Sandwich,06:21:48,1,3.0,0.24,0.3,2.94,Food
2023-10-27,B26391,Salad,02:09:12,1,8.0,0.64,0.8,7.84,Food
2023-10-27,B26392,Salad,14:43:35,2,3.0,0.48,0.0,6.48,Food
2023-10-27,B26393,Sandwich,05:33:31,3,3.0,0.72,0.45,9.27,Food
2023-10-27,B26394,Salad,00:24:17,2,6.0,0.96,1.2,11.76,Food
2023-10-27,B26395,Coffee,11:55:46,3,6.0,1.44,0.9,18.54,Beverage
2023-10-27,B26396,Sandwich,23:30:59,2,4.5,0.72,0.0,9.72,Food
2023-10-27,B26397,Coffee,20:25:05,3,4.0,0.96,0.0,12.96,Beverage
2023-10-27,B26398,Coffee,09:32:14,3,3.0,0.72,0.9,8.82,Beverage
2023-10-27,B26399,Sandwich,02:21:13,3,4.0,0.96,0.6,12.36,Food
2023-10-27,B26400,Sandwich,08:32:47,1,7.0,0.56,0.7,6.86,Food
2023-10-27,B26401,Pastry,07:24:17,1,4.5,0.36,0.45,4.41,Food
2023-10-27,B26402,Pastry,05:13:08,3,8.0,1.92,2.4,23.52,Food
2023-10-27,B26403,Tea,00:25:35,1,2.5,0.2,0.25,2.45,Beverage
2023-10-27,B26404,Salad,19:40:57,1,8.0,0.64,0.8,7.84,Food
2023-10-27,B26405,Coffee,20:23:19,2,6.0,0.96,0.6,12.36,Beverage
2023-10-27,B26406,Pastry,05:28:33,1,3.5,0.28,0.0,3.78,Food
2023-10-27,B26407,Salad,06:30:42,3,4.0,0.96,0.0,12.96,Food
2023-10-27,B26408,Pastry,02:50:28,1,3.0,0.24,0.3,2.94,Food
2023-10-27,B26409,Salad,18:31:57,2,7.0,1.12,0.7,14.42,Food
2023-10-27,B26410,Salad,23:59:21,1,3.0,0.24,0.3,2.94,Food
2023-10-27,B26411,Sandwich,12:10:36,1,4.0,0.32,0.0,4.32,Food
2023-10-28,B26412,Coffee,07:34:04,1,8.0,0.64,0.0,8.64,Beverage
2023-10-28,B26413,Sandwich,21:52:59,1,7.0,0.56,0.7,6.86,Food
2023-10-28,B26414,Salad,06:38:45,1,7.0,0.56,0.0,7.56,Food
2023-10-28,B26415,Tea,21:29:05,2,3.0,0.48,0.0,6.48,Beverage
2023-10-28,B26416,Tea,03:01:26,1,6.0,0.48,0.6,5.88,Beverage
2023-10-28,B26417,Salad,15:54:42,2,7.0,1.12,0.0,15.12,Food
2023-10-28,B26418,Coffee,20:39:33,3,3.0,0.72,0.9,8.82,Beverage
2023-10-28,B26419,Sandwich,00:22:05,1,8.0,0.64,0.8,7.84,Food
2023-10-28,B26420,Sandwich,23:33:50,1,3.0,0.24,0.0,3.24,Food
2023-10-28,B26421,Coffee,10:03:07,1,2.5,0.2,0.25,2.45,Beverage
2023-10-28,B26422,Sandwich,20:28:10,2,5.0,0.8,0.0,10.8,Food
2023-10-28,B26423,Coffee,10:53:33,1,8.0,0.64,0.4,8.24,Beverage
2023-10-28,B26424,Tea,14:24:25,2,4.0,0.64,0.8,7.84,Beverage
2023-10-28,B26425,Tea,17:23:43,1,4.5,0.36,0.22,4.64,Beverage
2023-10-28,B26426,Coffee,14:09:34,1,7.0,0.56,0.7,6.86,Beverage
2023-10-28,B26427,Coffee,06:52:20,3,8.0,1.92,1.2,24.72,Beverage
2023-10-28,B26428,Pastry,13:32:38,3,6.0,1.44,1.8,17.64,Food
2023-10-28,B26429,Tea,09:04:00,1,3.0,0.24,0.3,2.94,Beverage
2023-10-28,B26430,Salad,21:25:47,2,8.0,1.28,0.8,16.48,Food
2023-10-28,B26431,Salad,22:14:24,3,8.0,1.92,2.4,23.52,Food
2023-10-28,B26432,Tea,03:22:04,2,2.5,0.4,0.0,5.4,Beverage
2023-10-28,B26433,Pastry,16:23:16,1,8.0,0.64,0.0,8.64,Food
2023-10-28,B26434,Coffee,17:27:01,1,4.0,0.32,0.0,4.32,Beverage
2023-10-28,B26435,Pastry,14:25:37,1,3.0,0.24,0.15,3.09,Food
2023-10-28,B26436,Salad,12:15:15,1,8.0,0.64,0.8,7.84,Food
2023-10-28,B26437,Salad,14:48:59,3,3.0,0.72,0.9,8.82,Food
2023-10-28,B26438,Pastry,04:14:01,1,5.0,0.4,0.5,4.9,Food
2023-10-28,B26439,Salad,02:12:55,2,3.0,0.48,0.3,6.18,Food
2023-10-28,B26440,Tea,21:13:46,3,3.0,0.72,0.9,8.82,Beverage
2023-10-28,B26441,Coffee,20:00:06,3,6.0,1.44,1.8,17.64,Beverage
2023-10-28,B26442,Coffee,17:41:14,2,4.0,0.64,0.0,8.64,Beverage
2023-10-28,B26443,Salad,00:15:03,3,7.0,1.68,2.1,20.58,Food
2023-10-28,B26444,Salad,11:15:24,1,6.0,0.48,0.6,5.88,Food
2023-10-28,B26445,Salad,05:06:46,1,8.0,0.64,0.0,8.64,Food
2023-10-28,B26446,Sandwich,14:21:10,2,6.0,0.96,0.0,12.96,Food
2023-10-28,B26447,Salad,06:17:26,1,4.0,0.32,0.4,3.92,Food
